ID,FullName,BirthYear,Country,Username,Gmail,Password,Phone
187607,Artem Dzyuba,1989,Russia,artemdzyuba1989,artemdzyuba1989@gmail.com,#000702ZZ,09125767653
188335,Ante Budimir,1992,Croatia,antebudimir1992,antebudimir1992@gmail.com,#00703AAA,09126664965
193408,Haris Seferović,1992,Switzerland,harisseferovi1992,harisseferovi1992@gmail.com,#00704AAB,09127621356
189125,Giacomo Bonaventura,1990,Italy,giacomobonaventura1990,giacomobonaventura1990@gmail.com,#00705AAC,09120480696
189280,Ashley Westwood,1990,England,ashleywestwood1990,ashleywestwood1990@gmail.com,#00706AAD,09125888964
189505,Pedro Rodríguez Ledesma,1988,Spain,pedrorodrguezledesma1988,pedrorodrguezledesma1988@gmail.com,#00707AAE,09127791594
189606,Julian Baumgartlinger,1988,Austria,julianbaumgartlinger1988,julianbaumgartlinger1988@gmail.com,#00708AAF,09127758674
189881,Chris Smalling,1990,England,chrissmalling1990,chrissmalling1990@gmail.com,#00709AAG,09933797970
190243,Marwin Hitz,1988,Switzerland,marwinhitz1988,marwinhitz1988@gmail.com,#00710AAH,09106550100
191180,Javier Pastore,1989,Argentina,javierpastore1989,javierpastore1989@gmail.com,#00711AAI,09106552021
192678,Enrique García Martínez,1990,Spain,enriquegarcamartnez1990,enriquegarcamartnez1990@gmail.com,#00712AAJ,09106555150
192679,Sergio Escudero Palomo,1990,Spain,sergioescuderopalomo1990,sergioescuderopalomo1990@gmail.com,#00713AAK,09106555051
193171,Jaume Vicent Costa Jordá,1988,Spain,jaumevicentcostajord1988,jaumevicentcostajord1988@gmail.com,#00714AAL,09106565051
193361,Roberto Soriano,1991,Italy,robertosoriano1991,robertosoriano1991@gmail.com,#00715AAM,09106565251
202849,Jannik Vestergaard,1993,Denmark,jannikvestergaard1993,jannikvestergaard1993@gmail.com,#00716AAN,09106555352
243559,Jorge de Frutos Sebastián,1997,Spain,jorgedefrutossebastin1997,jorgedefrutossebastin1997@gmail.com,#00717AAO,09106565453
203747,Héctor Bellerín Moruno,1995,Spain,hctorbellernmoruno1995,hctorbellernmoruno1995@gmail.com,#00718AAP,09106565253
203843,Damián Suárez,1988,Uruguay,daminsurez1988,daminsurez1988@gmail.com,#00719AAQ,09106555354
242187,Christoph Baumgartner,2000,Austria,christophbaumgartner2000,christophbaumgartner2000@gmail.com,#00720AAR,09106565857
241727,Predrag Rajković,1996,Serbia,predragrajkovi1996,predragrajkovi1996@gmail.com,#00721AAS,09106555859
240753,Amine Gouiri,2000,France,aminegouiri2000,aminegouiri2000@gmail.com,#00722AAT,09106556061
240699,Nicolás De la Cruz,1997,Uruguay,nicolsdelacruz1997,nicolsdelacruz1997@gmail.com,#00723AAU,09106558887
239817,Boubakary Soumaré,1999,France,boubakarysoumar1999,boubakarysoumar1999@gmail.com,#00724AAV,09106558889
239613,Matteo Pessina,1997,Italy,matteopessina1997,matteopessina1997@gmail.com,#00725AAW,09106552220
239380,Noa Lang,1999,Netherlands,noalang1999,noalang1999@gmail.com,#00726AAX,09106550444
238616,Pedro Lomba Neto,2000,Portugal,pedrolombaneto2000,pedrolombaneto2000@gmail.com,#00727AAY,09106550777
238476,Dan-Axel Zagadou,1999,France,danaxelzagadou1999,danaxelzagadou1999@gmail.com,#00728AAZ,09129095348
238463,Amadou Haidara,1998,Mali,amadouhaidara1998,amadouhaidara1998@gmail.com,#00729ABA,09106550888
238067,Nicolò Zaniolo,2000,Italy,nicolzaniolo2000,nicolzaniolo2000@gmail.com,#00730ABB,09106550999
237678,Ibrahima Konaté,1999,France,ibrahimakonat1999,ibrahimakonat1999@gmail.com,#00731ABC,09106554477
236791,Antonín Barák,1995,Czech Republic,antonnbark1995,antonnbark1995@gmail.com,#00732ABD,09106551177
236355,Luiz Felipe Ramos Marchi,1997,Brazil,luizfeliperamosmarchi1997,luizfeliperamosmarchi1997@gmail.com,#00733ABE,09106553388
236045,Reinildo Isnard Mandava,1994,Mozambique,reinildoisnardmandava1994,reinildoisnardmandava1994@gmail.com,#00734ABF,09129098319
242201,Luis Milla Manzanares,1995,Spain,luismillamanzanares1995,luismillamanzanares1995@gmail.com,#00735ABG,09106550088
243238,Aluísio Chaves Rib. Moraes Júnior,1987,Ukraine,alusiochavesribmoraesjnior1987,alusiochavesribmoraesjnior1987@gmail.com,#00736ABH,09106558899
228413,Emil Audero,1997,Italy,emilaudero1997,emilaudero1997@gmail.com,#00737ABI,09106552299
246147,Mason Greenwood,2002,England,masongreenwood2002,masongreenwood2002@gmail.com,#00738ABJ,09106551199
244193,Jovane Eduardo Borges Cabral,1998,Cape Verde Islands,jovaneeduardoborgescabral1998,jovaneeduardoborgescabral1998@gmail.com,#00739ABK,09106550099
244253,Uroš Račić,1998,Serbia,urorai1998,urorai1998@gmail.com,#00740ABL,09106554499
244467,Ondřej Kolář,1995,Czech Republic,ondejkol1995,ondejkol1995@gmail.com,#00741ABM,09106551100
244622,Javier Puado Díaz,1998,Spain,javierpuadodaz1998,javierpuadodaz1998@gmail.com,#00742ABN,09106553300
245630,Youssouf Fofana,1999,France,youssouffofana1999,youssouffofana1999@gmail.com,#00743ABO,09106558800
246104,Ryan Gravenberch,2002,Netherlands,ryangravenberch2002,ryangravenberch2002@gmail.com,#00744ABP,09106558811
246430,Dušan Vlahović,2000,Serbia,duanvlahovi2000,duanvlahovi2000@gmail.com,#00745ABQ,09106557711
256630,Florian Wirtz,2003,Germany,florianwirtz2003,florianwirtz2003@gmail.com,#00746ABR,09106554411
246646,Maxence Caqueret,2000,France,maxencecaqueret2000,maxencecaqueret2000@gmail.com,#00747ABS,09106550011
246844,Carlos Neva Tey,1996,Spain,carlosnevatey1996,carlosnevatey1996@gmail.com,#00748ABT,09106559911
248243,Eduardo Camavinga,2003,France,eduardocamavinga2003,eduardocamavinga2003@gmail.com,#00749ABU,09106553322
248695,Wesley Fofana,2001,France,wesleyfofana2001,wesleyfofana2001@gmail.com,#00750ABV,09106551122
252145,Nuno Alexandre Tavares Mendes,2002,Portugal,nunoalexandretavaresmendes2002,nunoalexandretavaresmendes2002@gmail.com,#00751ABW,09106557733
253163,Ronald Araujo,1999,Uruguay,ronaldaraujo1999,ronaldaraujo1999@gmail.com,#00752ABX,09106558833
235353,Ismaïla Sarr,1998,Senegal,ismalasarr1998,ismalasarr1998@gmail.com,#00753ABY,09106554433
234835,Domingos Sousa Menezes Duarte,1995,Portugal,domingossousamenezesduarte1995,domingossousamenezesduarte1995@gmail.com,#00754ABZ,09106551133
234060,Yangel Herrera,1998,Venezuela,yangelherrera1998,yangelherrera1998@gmail.com,#00755ACA,09106550033
206651,Roberto Torres Morales,1989,Spain,robertotorresmorales1989,robertotorresmorales1989@gmail.com,#00756ACB,09106553344
230206,Wellingt. Edson Sabrão Rolim,1988,Brazil,wellingtedsonsabrorolim1988,wellingtedsonsabrorolim1988@gmail.com,#00757ACC,09106552244
230183,Gérson Adriano Gutierres Serra,2000,Brazil,grsonadrianogutierresserra2000,grsonadrianogutierresserra2000@gmail.com,#00758ACD,09106550044
229909,Andrey Lunev,1992,Russia,andreylunev1992,andreylunev1992@gmail.com,#00759ACE,09106558844
208295,Romain Saïss,1990,Morocco,romainsass1990,romainsass1990@gmail.com,#00760ACF,09106551144
208268,Bryan Cristante,1995,Italy,bryancristante1995,bryancristante1995@gmail.com,#00761ACG,09106557744
243630,Jonathan David,2000,Canada,jonathandavid2000,jonathandavid2000@gmail.com,#00762ACH,09126966249
206590,Moisés Gómez Bordonado,1994,Spain,moissgmezbordonado1994,moissgmezbordonado1994@gmail.com,#00763ACI,09129094352
230285,Vincente Filho Dourado Hermes,1996,Brazil,vincentefilhodouradohermes1996,vincentefilhodouradohermes1996@gmail.com,#00764ACJ,09106570111
206534,Patrick Bamford,1994,England,patrickbamford1994,patrickbamford1994@gmail.com,#00765ACK,09106550333
205966,Amin Younes,1994,Germany,aminyounes1994,aminyounes1994@gmail.com,#00766ACL,09106605040
205409,Sebastián Sosa,1987,Uruguay,sebastinsosa1987,sebastinsosa1987@gmail.com,#00767ACM,09106504050
205192,Denis Suárez Fernández,1994,Spain,denissurezfernndez1994,denissurezfernndez1994@gmail.com,#00768ACN,09106608070
204614,Mário Rui Silva Duarte,1991,Portugal,mrioruisilvaduarte1991,mrioruisilvaduarte1991@gmail.com,#00769ACO,09106506070
204082,John Brooks,1993,United States,johnbrooks1993,johnbrooks1993@gmail.com,#00770ACP,09106609080
230212,A. Benjamin Chiamuloira Paes,2000,Brazil,abenjaminchiamuloirapaes2000,abenjaminchiamuloirapaes2000@gmail.com,#00771ACQ,09122167140
230360,Everton Jorge Simão Resende,2000,Brazil,evertonjorgesimoresende2000,evertonjorgesimoresende2000@gmail.com,#00772ACR,09106503040
233486,Robin Le Normand,1997,France,robinlenormand1997,robinlenormand1997@gmail.com,#00773ACS,09106507060
231352,Tammy Abraham,1998,England,tammyabraham1998,tammyabraham1998@gmail.com,#00774ACT,09123868780
232487,Wataru Endo,1993,Japan,wataruendo1993,wataruendo1993@gmail.com,#00775ACU,09125980430
232229,Justin Bijlow,1998,Netherlands,justinbijlow1998,justinbijlow1998@gmail.com,#00776ACV,09120060370
232080,Jack Harrison,1997,England,jackharrison1997,jackharrison1997@gmail.com,#00777ACW,09126758058
231887,Yusuf Yazıcı,1997,Turkey,yusufyazc1997,yusufyazc1997@gmail.com,#00778ACX,09126989850
231691,Alban Lafont,1999,France,albanlafont1999,albanlafont1999@gmail.com,#00779ACY,09106557799
231410,Brahim Díaz,2000,Spain,brahimdaz2000,brahimdaz2000@gmail.com,#00780ACZ,09106553399
231340,Gonzalo Montiel,1997,Argentina,gonzalomontiel1997,gonzalomontiel1997@gmail.com,#00781ADA,09106554488
230385,Alberto Marcelo Dutra Cirino,1992,Brazil,albertomarcelodutracirino1992,albertomarcelodutracirino1992@gmail.com,#00782ADB,09106559988
230460,Jonathan Prazeres Conradi,2000,Brazil,jonathanprazeresconradi2000,jonathanprazeresconradi2000@gmail.com,#00783ADC,09106559933
230442,Matheus Jadson Bardeira Cunha,2000,Brazil,matheusjadsonbardeiracunha2000,matheusjadsonbardeiracunha2000@gmail.com,#00784ADD,09106557722
167397,Radamel Falcao García Zarate,1986,Colombia,radamelfalcaogarcazarate1986,radamelfalcaogarcazarate1986@gmail.com,#00785ADE,09106553311
230440,Fred Claudinei Tófoli Vilela,1988,Brazil,fredclaudineitfolivilela1988,fredclaudineitfolivilela1988@gmail.com,#00786ADF,09106572200
230426,Arturo Adolfo Inálcio Dutra,2000,Brazil,arturoadolfoinlciodutra2000,arturoadolfoinlciodutra2000@gmail.com,#00787ADG,09106555758
230406,G. Pierre Paiva Souza,1996,Brazil,gpierrepaivasouza1996,gpierrepaivasouza1996@gmail.com,#00788ADH,09106557007
165229,Laurent Koscielny,1986,France,laurentkoscielny1986,laurentkoscielny1986@gmail.com,#00789ADI,09103243240
228881,Davide Calabria,1997,Italy,davidecalabria1997,davidecalabria1997@gmail.com,#00790ADJ,09103453450
170368,Erik Lamela,1992,Argentina,eriklamela1992,eriklamela1992@gmail.com,#00791ADK,09103263260
214097,Benjamin Bourigeaud,1994,France,benjaminbourigeaud1994,benjaminbourigeaud1994@gmail.com,#00792ADL,09106570100
219733,Ludovic Ajorque,1994,France,ludovicajorque1994,ludovicajorque1994@gmail.com,#00793ADM,09121387309
219581,Samuel Gigot,1994,France,samuelgigot1994,samuelgigot1994@gmail.com,#00794ADN,09123773733
217546,Nuno Miguel Jerónimo Sequeira,1991,Portugal,nunomigueljernimosequeira1991,nunomigueljernimosequeira1991@gmail.com,#00795ADO,09126433460
217036,Alexandre Moreno Lopera,1993,Spain,alexandremorenolopera1993,alexandremorenolopera1993@gmail.com,#00796ADP,09127708073
216643,Léo Dubois,1995,France,lodubois1995,lodubois1995@gmail.com,#00797ADQ,09127910726
216320,Seko Fofana,1995,Côte d'Ivoire,sekofofana1995,sekofofana1995@gmail.com,#00798ADR,09129004578
216194,Daniel García Carrillo,1990,Spain,danielgarcacarrillo1990,danielgarcacarrillo1990@gmail.com,#00799ADS,09123851117
215590,Ayoze Pérez Gutiérrez,1994,Spain,ayozeprezgutirrez1994,ayozeprezgutirrez1994@gmail.com,#00800ADT,09126999368
215353,Lucas Alario,1993,Argentina,lucasalario1993,lucasalario1993@gmail.com,#00801ADU,09128300792
214766,Carlos Izquierdoz,1989,Argentina,carlosizquierdoz1989,carlosizquierdoz1989@gmail.com,#00802ADV,09128380370
214092,Alexey Miranchuk,1996,Russia,alexeymiranchuk1996,alexeymiranchuk1996@gmail.com,#00803ADW,09128480021
219985,Matias Vecino,1992,Uruguay,matiasvecino1992,matiasvecino1992@gmail.com,#00804ADX,09124970756
214040,Frank Fabra,1991,Colombia,frankfabra1991,frankfabra1991@gmail.com,#00805ADY,09128929198
213956,Adama Traoré Diarra,1996,Spain,adamatraordiarra1996,adamatraordiarra1996@gmail.com,#00806ADZ,09125597348
213951,Helton Brant Aleixo Leite,1991,Brazil,heltonbrantaleixoleite1991,heltonbrantaleixoleite1991@gmail.com,#00807AEA,09122168874
213577,Antonio José Rodríguez Díaz,1992,Spain,antoniojosrodrguezdaz1992,antoniojosrodrguezdaz1992@gmail.com,#00808AEB,09128455574
213331,Jonathan Tah,1996,Germany,jonathantah1996,jonathantah1996@gmail.com,#00809AEC,09124547046
212419,Tyrone Mings,1993,England,tyronemings1993,tyronemings1993@gmail.com,#00810AED,09125795070
212213,Ricardo Sousa Esgaio,1993,Portugal,ricardosousaesgaio1993,ricardosousaesgaio1993@gmail.com,#00811AEE,09129007056
212207,Nicolae Stanciu,1993,Romania,nicolaestanciu1993,nicolaestanciu1993@gmail.com,#00812AEF,09121211894
211591,Moussa Dembélé,1997,France,moussadembl1997,moussadembl1997@gmail.com,#00813AEG,09124574008
210930,Carles Gil Pareja,1993,Spain,carlesgilpareja1993,carlesgilpareja1993@gmail.com,#00814AEH,09124677900
219792,Baptiste Santamaria,1995,France,baptistesantamaria1995,baptistesantamaria1995@gmail.com,#00815AEI,09125900947
220883,Rafael Santos Borré,1996,Colombia,rafaelsantosborr1996,rafaelsantosborr1996@gmail.com,#00816AEJ,09127737235
210736,Emerson Palmieri dos Santos,1995,Italy,emersonpalmieridossantos1995,emersonpalmieridossantos1995@gmail.com,#00817AEK,09127794957
225341,David García Zubiria,1994,Spain,davidgarcazubiria1994,davidgarcazubiria1994@gmail.com,#00818AEL,09127629793
227890,Nuno Miguel Gomes dos Santos,1995,Portugal,nunomiguelgomesdossantos1995,nunomiguelgomesdossantos1995@gmail.com,#00819AEM,09194808067
227678,Ezri Konsa,1998,England,ezrikonsa1998,ezrikonsa1998@gmail.com,#00820AEN,09122103989
227535,Rodrigo Bentancur,1997,Uruguay,rodrigobentancur1997,rodrigobentancur1997@gmail.com,#00821AEO,09195404062
227174,Matty Cash,1998,England,mattycash1998,mattycash1998@gmail.com,#00822AEP,09199150075
227055,Gelson Dany Batalha Martins,1995,Portugal,gelsondanybatalhamartins1995,gelsondanybatalhamartins1995@gmail.com,#00823AEQ,09195005239
226789,Angelo Fulgini,1997,France,angelofulgini1997,angelofulgini1997@gmail.com,#00824AER,09193300472
226766,Daniel Castelo Podence,1996,Portugal,danielcastelopodence1996,danielcastelopodence1996@gmail.com,#00825AES,09196025001
225719,Kelechi Iheanacho,1997,Nigeria,kelechiiheanacho1997,kelechiiheanacho1997@gmail.com,#00826AET,09194704005
225711,Abdou Diallo,1996,Senegal,abdoudiallo1996,abdoudiallo1996@gmail.com,#00827AEU,09193059007
225659,Guido Rodríguez,1995,Argentina,guidorodrguez1995,guidorodrguez1995@gmail.com,#00828AEV,09199031002
225263,Duje Ćaleta-Car,1997,Croatia,dujealetacar1997,dujealetacar1997@gmail.com,#00829AEW,09129688749
221697,Ollie Watkins,1996,England,olliewatkins1996,olliewatkins1996@gmail.com,#00830AEX,09129688756
224371,Jarrod Bowen,1997,England,jarrodbowen1997,jarrodbowen1997@gmail.com,#00831AEY,09129688757
224254,Cristian Pavón,1996,Argentina,cristianpavn1996,cristianpavn1996@gmail.com,#00832AEZ,09191935049
224069,Karl Toko Ekambi,1993,Cameroon,karltokoekambi1993,karltokoekambi1993@gmail.com,#00833AFA,09191935056
224003,Sergio Herrera Pirón,1993,Spain,sergioherrerapirn1993,sergioherrerapirn1993@gmail.com,#00834AFB,09191935101
223273,Mario Pašalić,1995,Croatia,mariopaali1995,mariopaali1995@gmail.com,#00835AFC,09191935191
223053,Ángel Mena,1988,Ecuador,ngelmena1988,ngelmena1988@gmail.com,#00836AFD,09191935242
222943,Jonathan Rodríguez Menéndez,1992,Spain,jonathanrodrguezmenndez1992,jonathanrodrguezmenndez1992@gmail.com,#00837AFE,09191935257
222558,Rick Karsdorp,1995,Netherlands,rickkarsdorp1995,rickkarsdorp1995@gmail.com,#00838AFF,09191943979
222493,Marvin Friedrich,1996,Germany,marvinfriedrich1996,marvinfriedrich1996@gmail.com,#00839AFG,09191944101
221832,Lucas Olaza,1995,Uruguay,lucasolaza1995,lucasolaza1995@gmail.com,#00840AFH,09191944147
210881,John McGinn,1995,Scotland,johnmcginn1995,johnmcginn1995@gmail.com,#00841AFI,09191944148
228336,Florian Grillitsch,1996,Austria,floriangrillitsch1996,floriangrillitsch1996@gmail.com,#00842AFJ,09191944226
177633,Ángel Luís Rodríguez Díaz,1987,Spain,ngellusrodrguezdaz1987,ngellusrodrguezdaz1987@gmail.com,#00843AFK,09191944251
208334,Jonas Hector,1990,Germany,jonashector1990,jonashector1990@gmail.com,#00844AFL,09191944257
171897,Andrés Guardado,1987,Mexico,andrsguardado1987,andrsguardado1987@gmail.com,#00845AFM,09191944269
175379,Pedro León Sánchez Gil,1987,Spain,pedrolensnchezgil1987,pedrolensnchezgil1987@gmail.com,#00846AFN,09191944273
175254,Felipe Caicedo,1989,Ecuador,felipecaicedo1989,felipecaicedo1989@gmail.com,#00847AFO,09191944275
173909,Kevin-Prince Boateng,1987,Ghana,kevinprinceboateng1987,kevinprinceboateng1987@gmail.com,#00848AFP,09191944278
173306,Cristian Ansaldi,1987,Argentina,cristianansaldi1987,cristianansaldi1987@gmail.com,#00849AFQ,09191944285
172962,Victor Moses,1991,Nigeria,victormoses1991,victormoses1991@gmail.com,#00850AFR,09191944296
174543,Claudio Bravo,1983,Chile,claudiobravo1983,claudiobravo1983@gmail.com,#00851AFS,09191944297
208364,Clinton Mukoni Mata Pedro Lourenço,1993,Angola,clintonmukonimatapedroloureno1993,clintonmukonimatapedroloureno1993@gmail.com,#00852AFT,09191944303
208920,Nathan Aké,1995,Netherlands,nathanak1995,nathanak1995@gmail.com,#00853AFU,09191944309
209973,Jean-Pierre Nsame,1993,Cameroon,jeanpierrensame1993,jeanpierrensame1993@gmail.com,#00854AFV,09129096970
210372,Rachid Ghezzal,1992,Algeria,rachidghezzal1992,rachidghezzal1992@gmail.com,#00855AFW,09100474849
210537,Renato Steffen,1992,Switzerland,renatosteffen1992,renatosteffen1992@gmail.com,#00856AFX,09100472020
210665,Marcel Halstenberg,1992,Germany,marcelhalstenberg1992,marcelhalstenberg1992@gmail.com,#00857AFY,09100473030
176772,Alexandre Oukidja,1989,Algeria,alexandreoukidja1989,alexandreoukidja1989@gmail.com,#00858AFZ,09100474441
234730,Valentin Rosier,1997,France,valentinrosier1997,valentinrosier1997@gmail.com,#00859AGA,09100474443
235844,Edson Álvarez,1998,Mexico,edsonlvarez1998,edsonlvarez1998@gmail.com,#00860AGB,09100474445
235794,Eberechi Eze,1998,England,eberechieze1998,eberechieze1998@gmail.com,#00861AGC,09100474446
235173,Ibrahim Sangaré,1998,Côte d'Ivoire,ibrahimsangar1998,ibrahimsangar1998@gmail.com,#00862AGD,09100474448
234833,Florian Müller,1998,Germany,florianmller1998,florianmller1998@gmail.com,#00863AGE,09100474449
234777,Zack Steffen,1995,United States,zacksteffen1995,zacksteffen1995@gmail.com,#00864AGF,09100472777
234772,Salvador Sánchez Ponce,1991,Spain,salvadorsnchezponce1991,salvadorsnchezponce1991@gmail.com,#00865AGG,09122198345
234468,Emanuel Reynoso,1996,Argentina,emanuelreynoso1996,emanuelreynoso1996@gmail.com,#00866AGH,09123503104
234678,Joakim Mæhle,1997,Denmark,joakimmhle1997,joakimmhle1997@gmail.com,#00867AGI,09123591338
234568,Gedson Carvalho Fernandes,1999,Portugal,gedsoncarvalhofernandes1999,gedsoncarvalhofernandes1999@gmail.com,#00868AGJ,09124480910
227275,Agustín Rossi,1996,Argentina,agustnrossi1996,agustnrossi1996@gmail.com,#00869AGK,09125934303
234426,Marcos Nascimento Teixeira,1996,Brazil,marcosnascimentoteixeira1996,marcosnascimentoteixeira1996@gmail.com,#00870AGL,09126194175
236403,Evan Ndicka,2000,France,evanndicka2000,evanndicka2000@gmail.com,#00871AGM,09126708041
227476,Francisco Soares dos Santos,1991,Brazil,franciscosoaresdossantos1991,franciscosoaresdossantos1991@gmail.com,#00872AGN,09127095019
235889,Cengiz Ünder,1998,Turkey,cengiznder1998,cengiznder1998@gmail.com,#00873AGO,09126789359
236499,Douglas Luiz Soares de Paulo,1998,Brazil,douglasluizsoaresdepaulo1998,douglasluizsoaresdepaulo1998@gmail.com,#00874AGP,09126838018
236441,Fabricio Bustos,1996,Argentina,fabriciobustos1996,fabriciobustos1996@gmail.com,#00875AGQ,09127675953
236477,Alexis Claude-Maurice,1998,France,alexisclaudemaurice1998,alexisclaudemaurice1998@gmail.com,#00876AGR,09127684624
227508,Gonzalo Melero Manzanares,1994,Spain,gonzalomeleromanzanares1994,gonzalomeleromanzanares1994@gmail.com,#00877AGS,09127706807
227528,Braian Romero,1991,Argentina,braianromero1991,braianromero1991@gmail.com,#00878AGT,09127706951
227536,Moussa Marega,1991,Mali,moussamarega1991,moussamarega1991@gmail.com,#00879AGU,09127177952
227927,Kyle Walker-Peters,1997,England,kylewalkerpeters1997,kylewalkerpeters1997@gmail.com,#00880AGV,09127971242
228295,Rob Holding,1996,England,robholding1996,robholding1996@gmail.com,#00881AGW,09120395521
228302,Alfonso Pedraza Sag,1996,Spain,alfonsopedrazasag1996,alfonsopedrazasag1996@gmail.com,#00882AGX,09122163148
228414,Matheus Fellipe Costa Pereira,1996,Brazil,matheusfellipecostapereira1996,matheusfellipecostapereira1996@gmail.com,#00883AGY,09120569924
229167,Milot Rashica,1996,Kosovo,milotrashica1996,milotrashica1996@gmail.com,#00884AGZ,09128935070
212623,Santiago Mina Lorenzo,1996,Spain,santiagominalorenzo1996,santiagominalorenzo1996@gmail.com,#00885AHA,09129094385
212602,Diego Javier Llorente Ríos,1994,Spain,diegojavierllorenteros1994,diegojavierllorenteros1994@gmail.com,#00886AHB,09129097036
238041,Tyrell Malacia,2000,Netherlands,tyrellmalacia2000,tyrellmalacia2000@gmail.com,#00887AHC,09120432654
237520,Mady Camara,1997,Guinea,madycamara1997,madycamara1997@gmail.com,#00888AHD,09129096854
236786,Martin Terrier,1997,France,martinterrier1997,martinterrier1997@gmail.com,#00889AHE,09192447008
236772,Dominik Szoboszlai,2001,Hungary,dominikszoboszlai2001,dominikszoboszlai2001@gmail.com,#00890AHF,09192374787
236639,Miguel Ângelo da Silva Rocha,1995,Portugal,miguelngelodasilvarocha1995,miguelngelodasilvarocha1995@gmail.com,#00891AHG,09192986003
236593,Calvin Stengs,1999,Netherlands,calvinstengs1999,calvinstengs1999@gmail.com,#00892AHH,09192196653
236532,Robin Koch,1997,Germany,robinkoch1997,robinkoch1997@gmail.com,#00893AHI,09192704002
225997,Benjamin Verbič,1994,Slovenia,benjaminverbi1994,benjaminverbi1994@gmail.com,#00894AHJ,09192381369
236496,Mattéo Guendouzi,1999,France,mattoguendouzi1999,mattoguendouzi1999@gmail.com,#00895AHK,09192110064
226637,Rubén Duarte Sánchez,1996,Spain,rubnduartesnchez1996,rubnduartesnchez1996@gmail.com,#00896AHL,09192151592
225014,Gaetano Castrovilli,1997,Italy,gaetanocastrovilli1997,gaetanocastrovilli1997@gmail.com,#00897AHM,09192590056
225793,Ben Godfrey,1998,England,bengodfrey1998,bengodfrey1998@gmail.com,#00898AHN,09190077092
188988,Manuel Lanzini,1993,Argentina,manuellanzini1993,manuellanzini1993@gmail.com,#00899AHO,09194776877
183353,Víctor David Díaz Miguel,1988,Spain,vctordaviddazmiguel1988,vctordaviddazmiguel1988@gmail.com,#00900AHP,09190060290
183899,Pablo Piatti,1989,Argentina,pablopiatti1989,pablopiatti1989@gmail.com,#00901AHQ,09193161678
184703,Luis Montes,1986,Mexico,luismontes1986,luismontes1986@gmail.com,#00902AHR,09199108028
184858,Alan Kardec de Sousa Pereira Jr,1989,Brazil,alankardecdesousapereirajr1989,alankardecdesousapereirajr1989@gmail.com,#00903AHS,09199048001
185221,Luiz Gustavo Dias,1988,Brazil,luizgustavodias1988,luizgustavodias1988@gmail.com,#00904AHT,09195005573
185239,Ömer Toprak,1990,Turkey,mertoprak1990,mertoprak1990@gmail.com,#00905AHU,09190033285
188044,Lan A,1990,China PR,lana1990,lana1990@gmail.com,#00906AHV,09195650575
188081,Alex Teixeira dos Santos,1990,Brazil,alexteixeiradossantos1990,alexteixeiradossantos1990@gmail.com,#00907AHW,09195002680
188103,Rubén Rochina Naixes,1991,Spain,rubnrochinanaixes1991,rubnrochinanaixes1991@gmail.com,#00908AHX,09190044539
189068,Bas Dost,1989,Netherlands,basdost1989,basdost1989@gmail.com,#00909AHY,09192198361
181098,Makoto Hasebe,1984,Japan,makotohasebe1984,makotohasebe1984@gmail.com,#00910AHZ,09192493001
189250,Salomón Rondón,1990,Venezuela,salomnrondn1990,salomnrondn1990@gmail.com,#00911AIA,09192192576
189472,Aridane Hernández Umpiérrez,1989,Spain,aridanehernndezumpirrez1989,aridanehernndezumpirrez1989@gmail.com,#00912AIB,09192676732
190143,José Ángel Valdés Díaz,1990,Spain,josngelvaldsdaz1990,josngelvaldsdaz1990@gmail.com,#00913AIC,09192994452
190149,Oscar De Marcos Arana,1989,Spain,oscardemarcosarana1989,oscardemarcosarana1989@gmail.com,#00914AID,09190052922
190432,Oier Sanjurjo Maté,1986,Spain,oiersanjurjomat1986,oiersanjurjomat1986@gmail.com,#00915AIE,09190065855
190577,Sebastián Blanco,1988,Argentina,sebastinblanco1988,sebastinblanco1988@gmail.com,#00916AIF,09195008237
190875,Juraj Kucka,1987,Slovakia,jurajkucka1987,jurajkucka1987@gmail.com,#00917AIG,09199139878
192045,Luis Rodríguez,1991,Mexico,luisrodrguez1991,luisrodrguez1991@gmail.com,#00918AIH,09199142428
192342,Edwin Cardona,1993,Colombia,edwincardona1993,edwincardona1993@gmail.com,#00919AII,09193914008
181820,Stevan Jovetić,1990,Montenegro,stevanjoveti1990,stevanjoveti1990@gmail.com,#00920AIJ,09195631008
180808,Ondřej Kúdela,1987,Czech Republic,ondejkdela1987,ondejkdela1987@gmail.com,#00921AIK,09194220079
193254,Christopher Trimmel,1987,Austria,christophertrimmel1987,christophertrimmel1987@gmail.com,#00922AIL,09192670083
172114,Diego Valeri,1986,Argentina,diegovaleri1986,diegovaleri1986@gmail.com,#00923AIM,09193801097
20775,Ricardo Andrade Quaresma Bernardo,1984,Portugal,ricardoandradequaresmabernardo1984,ricardoandradequaresmabernardo1984@gmail.com,#00924AIN,09194905027
49000,Allan McGregor,1982,Scotland,allanmcgregor1982,allanmcgregor1982@gmail.com,#00925AIO,09195601085
146748,Diego López Rodríguez,1982,Spain,diegolpezrodrguez1982,diegolpezrodrguez1982@gmail.com,#00926AIP,09192190583
146758,Roberto Soldado Rillo,1985,Spain,robertosoldadorillo1985,robertosoldadorillo1985@gmail.com,#00927AIQ,09192193691
152916,Rubens Sambueza,1984,Argentina,rubenssambueza1984,rubenssambueza1984@gmail.com,#00928AIR,09192195427
